Insert times: 
0.26
0.13
0.19
0.19
0.22
0.18
0.1
0.35
0.19
0.2
0.1
0.19
0.19
0.18
0.19
0.09
0.19
0.19
0.18
0.19
0.1
0.19
0.19
0.19
0.11
0.19
0.19
0.19
0.19
0.11
0.2
0.19
0.19
0.1
0.19
0.2
0.2
0.19
0.11
0.48
0.2
0.19
0.11
0.21
0.2
0.2
0.19
0.1
0.19
0.19
0.2
0.22
0.1
0.19
0.19
0.2
0.11
0.19
0.19
0.2
0.19
0.11
0.19
0.2
0.2
0.11
0.19
0.19
0.19
0.19
0.11
0.2
0.2
0.2
0.11
0.19
0.2
0.19
0.19
0.11
0.26
0.37
0.2
0.2
0.12
0.2
0.2
0.2
0.11
0.2
0.19
0.2
0.19
0.12
0.2
0.21
0.2
0.1
0.22
0.2
Search times: 
0.08
0.07
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
Insert collisions: 
1
1
4
2
5
10
3
5
8
7
10
11
14
11
14
11
13
11
7
20
14
20
15
18
16
17
14
22
18
21
26
23
15
18
27
19
26
19
23
21
14
17
17
29
20
26
22
10
19
20
20
18
20
17
19
23
27
21
21
30
22
21
24
23
20
18
20
19
15
25
25
29
30
23
14
20
24
18
18
23
12
27
29
18
24
23
21
27
24
15
16
27
16
29
20
27
27
20
21
18
Search collisions: 
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
Insert Collisions: 1842
Search Collisions: 2
